canon,target_type,y_true,y_pred_chemprop,y_pred_lgb,y_pred_blend
*C(=Cc1ccc(C=C(c2ccccc2)c2ccc(-c3ccc(*)cc3)cc2)cc1)c1ccccc1,tg,220.0,218.5597686767578,221.38870750875583,219.91112786913442
*C(=NCCCCCC)N(*)CCCCCC,egc,4.3588,4.349914073944092,4.837364267361378,4.573961616602234
*C(=Nc1ccccc1)c1ccc(-c2ccc(*)cc2)cc1,tg,225.0,203.4249267578125,228.0981239990312,215.21109601679666
*C(=O)C(=S)OC(*)=S,egb,1.4146,1.3012514114379885,1.7305461137488067,1.4358032197467303
*C(=O)C(=S)OC(*)=S,eps,6.46,6.640922546386719,6.164634998603749,6.340197271207938
*C(=O)C(=S)OC(*)=S,nc,2.3004,2.2867355346679688,2.2766684711367473,2.282776250706399
*C(=O)C(F)(F)C(=O)C(*)(F)F,egb,3.1408,3.6765310764312744,4.316517927152953,3.8771191284032556
*C(=O)C(F)(F)CC(*)(F)F,eea,3.352,3.0756092071533203,1.6429089396940806,2.6613502678509295
*C(=O)C(F)(F)CC(*)(F)F,egb,4.9978,4.529435634613037,5.046230817389253,4.691412304703508
*C(=O)C(F)(F)CC(*)(F)F,egc,4.9534,5.185436725616455,6.576699021249757,5.8249049271660756
*C(=O)C(F)(F)CC(*)(F)F,ei,8.1829,8.23546028137207,8.300122814673847,8.277409085283747
*C(=O)C(F)(F)CC(*)(F)F,nc,1.6107,1.626731514930725,1.6191834303891548,1.6237629223542178
*C(=O)C(F)(F)NC(*)(F)F,egb,5.0875,4.7735514640808105,4.883550994149255,4.808028096576278
*C(=O)C(F)(F)NC(*)(F)F,egc,4.8818,5.2479248046875,5.553326303330654,5.388297003158529
*C(=O)C(F)(F)NC(*)(F)F,ei,8.5584,8.549259185791016,8.114509111923844,8.267221896683761
*C(=O)C(O)c1ccc(*)s1,egc,4.0132,3.799293756484986,3.87379778968346,3.8335381691073627
*C(=O)C1C2C=CC(C2)C1*,tg,85.5,164.51170349121094,146.04047044496963,155.68815796621323
*C(=O)C1CC(OC(=O)CCC)CN1*,egc,5.4104,5.038520336151123,5.638638099298135,5.314353461164344
*C(=O)C1CC(OC(C)=O)CN1*,egc,4.1614,5.441743850708008,5.644423976882392,5.534902054003948
*C(=O)C1CCCN1*,egc,5.5773,4.487462520599365,5.234266924476021,4.830717470119115
*C(=O)CC(F)(F)C(*)(F)F,egb,5.0395,6.084161281585693,5.128294121570213,5.78456835814471
*C(=O)CC(F)(F)C(*)(F)F,ei,7.9225,8.01856517791748,8.360436920947048,8.240349107173099
*C(=O)CC(F)(F)C(*)(F)F,nc,1.6044,1.6186529397964478,1.624355381592103,1.6208956579707494
*C(=O)CCC1(CCC(=O)N2CCN(*)CC2)c2ccccc2-c2ccccc21,tg,145.0,130.28399658203125,117.15371162940006,124.01177497421017
*C(=O)CCCCC(=O)N1CCN(*)CC1,egc,5.6091,5.531164646148682,5.532009240728263,5.53155284855921
*C(=O)CCCCCCCCC(=O)N1CC(C)N(*)CC1C,tg,-60.5,41.84597396850586,65.08066062177976,52.94497937496609
*C(=O)CCCCCCCCC(=O)N1CCN(*)CC1,tg,70.4,-28.53330421447754,8.893865139935079,-10.654674680448718
*C(=O)CCCCCCCCC(=O)NC1CCCCN(*)C1,tg,-46.5,53.814971923828125,58.95265962269191,56.26920013862346
*C(=O)CCN(C)CCN(C)CCC(=O)N1CCN(*)CC1,egc,4.9845,4.632435321807861,5.242755509921159,4.912957804367185
*C(=O)CCN1CCN(CCC(=O)N2CCN(*)C(C)C2)CC1,egc,4.9509,4.940944194793701,5.021952759794092,4.978178296180266
*C(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1*,egc,5.248,5.270601272583008,5.657520551172604,5.448441623752691
*C(=O)COCC(=O)N1CCN(*)CC1,egc,5.5847,5.5179619789123535,5.5564653449799,5.535659345059701
*C(=O)N(*)C(C)C(C)=O,egc,4.4468,5.0087127685546875,5.324360832284416,5.153794612768678
*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)(C)C1=O,tg,156.0,246.2211151123047,263.45492965214544,254.453556703019
*C(=O)N1C(=S)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)=C(C(=O)OCC)C1c1ccccc1,tg,155.0,210.9897003173828,248.4470563948772,228.88274978345927
*C(=O)N1CC(=O)N(C(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)C1=O,egc,3.533,3.3508522510528564,3.1679160170936576,3.2667689657548102
*C(=O)NC(=O)c1ccc(*)cc1,egc,4.4505,3.772184133529663,4.498984901458264,4.1062447786078256
*C(=O)NC(=O)c1ccc(*)cc1,eps,4.45,4.9759955406188965,4.408932154961752,4.617954912663487
*C(=O)NC(=O)c1ccc(*)cc1,nc,1.8899,2.004977226257324,1.9815623323191316,1.995768362744759
*C(=O)NC(F)(F)C(*)(F)F,egb,5.4991,6.083430767059326,5.020776995978469,5.7503682211313505
*C(=O)NC(F)(F)C(*)(F)F,egc,5.8517,5.960649013519287,5.8613853040569,5.915024269739278
*C(=O)NC(F)(F)C(*)(F)F,ei,8.3456,7.227967739105225,7.9888177389342925,7.721557238608353
*C(=O)NC(F)(F)C(*)(F)F,eps,3.53,3.9056241512298584,4.113736721706905,4.037025256121628
*C(=O)NC1CCC(CC2CCC(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CC2)CC1,tg,275.0,245.9259796142578,206.23907499353993,226.9678944235995
*C(=O)NC1CCCC(*)O1,egc,6.2047,6.042236804962158,5.848956613571028,5.953399109315565
*C(=O)NC1CCCC(*)O1,tg,145.0,125.35083770751952,140.42195810125256,132.55017933100063
*C(=O)NCCCCCCCCCCNC(=O)c1ccc(*)nc1,egc,4.5311,4.826785087585449,4.584128232822143,4.715252314077384
*C(=O)NCCCCCCNC(=O)C1=COC=C(*)O1,egc,4.4645,4.507607936859131,4.711809452413128,4.6014654188845325
*C(=O)NCCCCCCNC(=O)C1COC(*)CO1,egc,5.8235,5.617116451263428,5.8922774830103615,5.7435891736681235
*C(=O)NCCCCCCNC(=O)N1CCN(*)CC1,egc,5.4634,5.444899082183838,5.4859014246411295,5.463745057003094
*C(=O)NCCCCCCNC(=O)c1cc(O)cc(*)n1,egc,4.8984,4.7956929206848145,4.454210324789276,4.638736707508338
*C(=O)NCCCCCCNC(=O)c1ccc(*)nc1,egc,4.574,4.735575199127197,4.806633985197682,4.7682360670853186
*C(=O)NCCCCCCNC(=O)c1cccc(*)n1,egc,4.786,4.845395565032959,4.887141741022966,4.864583429295285
*C(=O)NCCCCCCNC(=O)c1cncc(*)c1,egc,4.9388,4.992006778717041,4.8359979526317876,4.9203001826598305
*C(=O)NCCCCCCNC(=O)c1cnn(*)c1,egc,5.1584,4.832468509674072,4.743917436613643,4.791767632770435
*C(=O)NCCN(CCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,tg,178.0,184.0415802001953,201.30719236177643,192.2892112350745
*C(=O)NCCN(CCNC(=O)c1cccc(N2C(=O)c3ccc(*)cc3C2=O)c1)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,tg,178.0,181.1670684814453,200.5664934524156,190.43400312309154
*C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,tg,235.0,237.7242431640625,266.1821238300751,251.31832239921192
*C(=O)NNC(=O)C(=O)NNC(=O)c1cncc(*)n1,egc,4.3374,3.792462348937988,4.2597001178437175,4.007219621320043
*C(=O)NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C(=O)NNC(=O)c3ccc(*)nc3)cc2)cc1,tg,256.0,239.8745880126953,225.2338100831495,232.88081719840653
*C(=O)NNC(=O)c1cccc(*)n1,egc,4.6124,4.189310550689697,4.465580426330604,4.316292932856541
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc(*)nc2)n1,egc,3.6092,3.783291816711426,3.699409837896721,3.744737003357093
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc(*)n2)c1,egc,4.479,3.855039596557617,3.9394629238667727,3.8938432308203037
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cnc(*)cn2)c1,egc,3.3027,4.026124477386475,3.8881548762854505,3.962709280294233
*C(=O)NNC(=O)c1cncc(C(=O)NNC(=O)c2ccc(*)nc2)c1,egc,3.9225,3.778400421142578,3.713415945461993,3.74853149856591
*C(=O)Nc1c(C)cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(OC(F)(F)F)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,tg,278.0,271.2736511230469,296.23449546905687,283.19722687340635
*C(=O)Nc1c(C)cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc([N+](=O)[O-])cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,tg,280.0,262.1707458496094,270.08315225446034,265.95043277958905
*C(=O)Nc1c(CC)cc(Cc2cc(CC)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(C)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(CC)c2)cc1CC,tg,269.0,249.4093017578125,218.77612177339412,234.77610117551757
*C(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(C(F)(F)F)cc(N4C(=O)c5ccc(*)cc5C4=O)c2Oc2ccc(C(F)(F)F)cc2)C3=O)c1Oc1ccc(C(F)(F)F)cc1,tg,315.0,278.325927734375,289.2655289645709,283.5516790005904
*C(=O)Nc1cc(C(c2cc(C)c(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc5c(N6C(=O)c7ccc(*)cc7C6=O)cccc35)C4=O)c2)(C(F)(F)F)C(F)(F)F)cc(C)c1C,tg,250.0,289.1761169433594,271.94021020347134,280.94267592708877
*C(=O)Nc1cc(NC(=O)c2ccc(*)o2)c(N)cc1N,egc,2.8199,3.634291887283325,3.421982457415561,3.5367077511246117
*C(=O)Nc1cc(NC(=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc(*)ccc6[nH]5)c4)nc3c2)cc(-c2nc3ccccc3[nH]2)c1,egc,3.2918,2.8411009311676025,3.05055621297658,2.9373732105097856
*C(=O)Nc1cc(NC(=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc(*)ccc6[nH]5)c4)nc3c2)cc(-c2nc3ccccc3[nH]2)c1,tg,315.0,365.7671813964844,318.86224983299815,343.3611082360605
*C(=O)Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5o4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(-c2nc3ccccc3[nH]2)c1,tg,371.0,324.58990478515625,298.68793634026565,312.2167623323273
*C(=O)Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5s4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(-c2nc3ccccc3[nH]2)c1,tg,368.0,321.5509948730469,299.33419312558635,310.9382241312227
*C(=O)Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nnc(-c5ccccn5)o4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(-c2nnc(-c3ccccn3)o2)c1,tg,164.0,189.3932647705078,287.7574497093851,236.38097055412854
*C(=O)Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(-c2nc3ccccc3[nH]2)c1,tg,361.0,311.5116271972656,309.4145707081591,310.50988176133285
*C(=O)Nc1cc(NC(=O)c2cccc(*)n2)cc(-c2nnc(-c3ccccn3)o2)c1,tg,255.0,178.1737518310547,174.84776888512965,176.58495903821472
*C(=O)Nc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6cccc7c(N8C(=O)c9ccc(*)cc9C8=O)cccc67)cc4)C5=O)cc3)n2)cc1,tg,295.0,303.6285400390625,296.36816532469066,300.1603229113577
*C(=O)Nc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4cccc(P(=O)(c6ccccc6)c6cccc(N7C(=O)c8ccc(*)cc8C7=O)c6)c4)C5=O)cc3)n2)cc1,tg,258.0,269.6092834472656,272.0090106396472,270.7556120153989
*C(=O)Nc1ccc(-c2ccc(N3C(=O)CC(N4C(=O)c5ccc(*)cc5C4=O)C3=O)cc2)cc1,tg,219.0,157.3154754638672,238.67021373452985,196.17791821516678
*C(=O)Nc1ccc(-c2ccc(NC(=O)N3CC(C)N(*)CC3C)cc2)cc1,tg,250.0,184.9329833984375,176.09450483926133,180.71091994748255
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3c(C)cc(C)c(N5C(=O)c6ccc(*)cc6C5=O)c3C)C4=O)cc2C(F)(F)F)c(C(F)(F)F)c1,tg,267.0,321.1724548339844,263.8108006994462,293.7712972946796
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3c(C)cc(C)c(N5C(=O)c6ccc(*)cc6C5=O)c3C)C4=O)cc2C)c(C)c1,tg,259.0,317.5884094238281,303.9775080847611,311.08660159644285
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(N7C(=O)c8ccc(*)cc8C7=O)cccc56)cc3)C4=O)c(OC)c2)cc1OC,tg,304.0,279.19439697265625,268.679006400523,274.17128740579227
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(N7C(=O)c8ccc(*)cc8C7=O)cccc56)cc3)C4=O)cc2)cc1,tg,301.0,300.9596252441406,289.7345103449574,295.5974866100646
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,egc,2.4779,2.8573696613311768,2.7887942695705252,2.825850240027674
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,tg,370.0,322.6458740234375,299.4816301983717,311.58051853628956
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)c3)C4=O)cc2)cc1,tg,253.0,242.5734100341797,231.97996535167695,237.51301470547543
*C(=O)Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc4[nH]c(-c5ccc(-c6nc7cc(*)ccc7[nH]6)cc5)nc4c3)cc2)cc1,egc,2.6204,3.062265396118164,2.9930497539941037,3.03045169547588
*C(=O)Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc4[nH]c(-c5cccc(-c6nc7cc(*)ccc7[nH]6)c5)nc4c3)cc2)cc1,egc,2.9934,2.8553555011749268,3.015448400468642,2.92893926658964
*C(=O)Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc4[nH]c(-c5cccc(-c6nc7cc(*)ccc7[nH]6)c5)nc4c3)cc2)cc1,tg,322.0,332.9239807128906,309.7960040212515,321.8759497163195
*C(=O)Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,tg,212.0,228.529541015625,211.66143543858388,220.4717953791053
*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1,tg,320.0,253.39794921875,266.43322681078865,259.624786646246
*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3c(C)cc(C)c(N5C(=O)c6ccc(*)cc6C5=O)c3C)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,tg,250.0,320.6040954589844,289.8057886655049,305.8920152527087
*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(*)cc7C6=O)c(OC)c5)cc3OC)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,tg,250.0,283.8721618652344,275.9167478974057,280.07193060078055
*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc6c5)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,tg,292.0,263.5006103515625,253.2610213448774,258.6092487661411
*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc5c(N6C(=O)c7ccc(*)cc7C6=O)cccc35)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,tg,250.0,321.1275939941406,288.78890512266537,305.679686820761
*C(=O)Nc1ccc(C)cc1N1C(=O)CC(N2C(=O)c3ccc(*)cc3C2=O)C1=O,tg,237.0,163.54443359375,219.57974452988324,190.31200865571833
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,egc,2.7929,3.058180570602417,3.101919139910053,3.0782842019171546
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,tg,328.0,320.2112731933594,319.859398873182,320.04318592623486
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(C(C)(C)C)CC2)cc1,egc,2.7711,2.8111684322357178,2.9052709644328405,2.854420935530194
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(C(C)(C)C)CC2)cc1,tg,331.0,308.215087890625,321.52748527291504,314.5743030039549
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(C(C)(C)CC)CC2)cc1,egc,2.8521,2.84173321723938,2.781230988264753,2.8139244771667276
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(C)CC2)cc1,tg,322.0,319.8177185058594,320.39867472181965,320.09523617924503
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(CC)CC2)cc1,egc,2.9185,2.963486671447754,2.9551846632635246,2.959670805626131
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(CC)CC2)cc1,tg,312.0,307.7884826660156,297.90447090988704,303.0669772049842
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCCCC2)cc1,egc,2.8477,3.0352628231048584,2.8429970873293824,2.9468914033791536
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCCCC2)cc1,tg,319.0,318.9436340332031,315.9763240726693,317.52617617004887
*C(=O)Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,tg,240.0,322.8603820800781,288.0841003131566,306.2480582253358
*C(=O)Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Sc6ccc(Oc7ccc(Sc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cc7)cc6)cc4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,tg,273.67,264.4114685058594,264.14836561590766,264.28578656998457
*C(=O)Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4cccc(N6C(=O)c7ccc(*)cc7C6=O)c4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,tg,209.0,338.258544921875,286.9257874808902,313.73733829369263
*C(=O)Nc1ccc(Cc2ccc(N3C(=O)CC(N4C(=O)c5ccc(*)cc5C4=O)C3=O)cc2)cc1,tg,123.0,183.95941162109375,196.45795797309583,189.92985725713243
*C(=O)Nc1ccc(Cc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,egc,3.1109,3.3469226360321045,2.931073111109863,3.1557850276516213
*C(=O)Nc1ccc(Cc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,tg,279.5,270.5634765625,293.2218301162591,281.3871727176287
*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,tg,222.0,274.7424011230469,262.17871743255256,268.7408399534581
*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1,tg,253.0,313.7957763671875,321.48279549822195,317.4677977793159
*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,tg,211.0,231.8312530517578,203.49228431666148,218.29397699987607
