canon,target_type,y_true,y_pred
*CC(=O)O*,eea,1.2063,1.04205776171525
*CC(=O)Oc1ccc(*)s1,eea,1.4534,1.5395335553560292
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,eea,2.4129,2.2230871466595175
*CC(=O)c1ccc(C(*)=O)s1,eea,3.1941,2.689179886952331
*CC(=O)c1ccc(C(*)=S)cc1,eea,3.7473,3.373395336504532
*CC(=O)c1ccc(O*)cc1,eea,2.3793,1.997580078650138
*CC(=O)c1ccc(O*)s1,eea,2.4711,2.383341027927277
*CC(=S)C(=O)O*,eea,3.8755,3.5619893262168474
*CC(=S)NO*,eea,2.2076,2.3950319225414565
*CC(=S)c1ccc(C(*)=S)cc1,eea,2.9742,3.1938327717881654
*CC(=S)c1ccc(N*)cc1,eea,3.0309,2.849645725955783
*CC(=S)c1ccc(O*)cc1,eea,3.1915,3.053915459233577
*CC(O*)C(F)(F)F,eea,0.7546,1.4805227598976203
*CCC(=O)C(*)=S,eea,3.1911,3.7171221830400865
*CCC(=O)N*,eea,1.1904,1.069107784590644
*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,eea,1.5387,2.0515084705188715
*CCC(=O)c1ccc(*)s1,eea,2.6933,2.5190546602945085
*CCC(O*)(C(F)(F)F)C(F)(F)F,eea,0.4911,1.6545457837041815
*CCCC(*)=O,eea,1.2346,1.4853436357684096
*CCCC(*)=S,eea,2.3997,2.430771123230681
*CCCCCCC(=O)N*,eea,0.6934,0.7991227518618019
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,eea,0.9199,0.8640801296218139
*CCCCCOCO*,eea,0.5413,0.6174532827054953
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,eea,2.4936,2.071886390490002
*CCCc1ccc(*)cc1,eea,0.9937,1.1686671902267831
*CCNC(*)=S,eea,1.6837,2.3310005232523565
*CCNc1ccc(*)cc1,eea,0.6326,0.6955889762483287
*CCO*,eea,0.3936,0.8613073394122067
*CCOC(=O)CCCCC(=O)O*,eea,1.0754,0.9895652939114099
*CCOC(=O)CCCCCCC(=O)O*,eea,0.8924,1.073201892773892
*CCOC(=O)NCCOCCOCCNC(=O)O*,eea,0.573,0.8824638945125922
*CCOC(=O)c1ccc(C(=O)O*)cc1,eea,2.2723,2.1545230829614113
*CCOC(=S)NC(=S)c1ccc(N*)cc1,eea,2.6209,3.30812950473084
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,eea,0.755,1.1316167947274867
*CCOCCOC(=O)O*,eea,0.4954,0.7231386950966565
*CCc1ccc(-c2ccc(*)s2)cc1,eea,1.6982,1.7170788452371841
*CCc1ccc(-c2ccc(*)s2)s1,eea,1.9411,1.6810364307159351
*CCc1ccc(C(*)=S)s1,eea,3.3272,2.9104650980703823
*CCc1ccc(O*)cc1,eea,0.7536,0.8461020415550282
*CCc1ccc(O*)s1,eea,0.6627,1.0363200213763761
*CNC(=O)C(*)=S,eea,4.0732,3.475163203180397
*CNC(=O)NCOCO*,eea,0.7808,0.7828583083139995
*CNC(=O)c1ccc(*)s1,eea,1.968,2.4271876967776036
*CNC(=S)c1ccc(*)s1,eea,2.3974,2.8936546422299623
*CNCC(*)=O,eea,1.6269,1.7427324259470456
*CNCC(*)=S,eea,2.6857,2.589503113069785
*CNCCCOCO*,eea,0.6155,0.5894971617228637
*CNCCNC(=O)OC*,eea,0.5903,0.6103407448490498
*CNCN*,eea,0.8689,0.7455094148160027
*CNCO*,eea,0.7624,0.8617738140537742
*CNCc1ccc(*)s1,eea,1.1612,0.9894341045994115
*CNOC(*)=S,eea,2.5,2.2917790101441216
*CNON*,eea,0.9652,0.8685044535087295
*CNc1ccc(N*)cc1,eea,0.54,0.7131956394875907
*CNc1ccc(N*)s1,eea,0.5629,1.0546647499809028
*CNc1ccc(O*)cc1,eea,0.7695,0.8131659763117074
*CNc1ccc(O*)s1,eea,0.8203,1.1227509190059943
*CO*,eea,0.9897,0.7245102600099504
*COC(=O)O*,eea,0.7529,0.9753047502482591
*COC(=S)O*,eea,2.0771,2.142058590046574
*COCOCCCO*,eea,0.6927,0.6521146099932196
*CONC(*)=O,eea,1.2523,1.247923229928463
*COc1ccc(-c2ccc(*)cc2)s1,eea,1.6377,1.5028949033850447
*COc1ccc(O*)cc1,eea,0.9466,0.8721335643517698
*COc1ccc(O*)s1,eea,0.8857,1.0611498379697013
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,eea,1.8331,2.109823481011232
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,eea,1.9244,1.9745907248103167
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,eea,1.9547,2.0367357081137936
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,eea,2.0787,2.384078648222063
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,eea,2.7075,2.838696283920558
*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,eea,2.9754,2.938397640786904
*Cc1ccc(-c2ccc(C(*)=S)s2)s1,eea,3.2587,3.3773099799780213
*Cc1ccc(-c2ccc(N*)cc2)cc1,eea,1.1363,1.1594912222496496
*Cc1ccc(-c2ccc(N*)s2)s1,eea,1.6017,1.8288047145027466
*Cc1ccc(-c2ccc(O*)cc2)s1,eea,1.4385,1.6347653190421372
*Cc1ccc(C(=O)C(*)=S)cc1,eea,3.3639,3.621143646848633
*Cc1ccc(C(=O)O*)cc1,eea,2.2574,1.8532657617430257
*Cc1ccc(C(=O)c2ccc(*)s2)s1,eea,2.8498,2.8131073792464436
*Cc1ccc(C(=S)O*)cc1,eea,2.8319,2.8489728905811917
*Cc1ccc(C(=S)O*)s1,eea,2.9654,2.953505943160852
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,eea,2.874,2.8437507497398613
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,eea,3.0211,3.1288910102804537
*Cc1ccc(CC(*)=S)cc1,eea,2.6743,2.5086420126706312
*Cc1ccc(CO*)cc1,eea,1.6106,0.9771499034038867
*Cc1ccc(CO*)s1,eea,1.4146,1.1688713151333714
*Cc1ccc(Cc2ccc(*)cc2)cc1,eea,1.0649,1.2871967560576014
*Cc1ccc(Cc2ccc(*)s2)s1,eea,1.174,1.4399818226953394
*Cc1ccc(NC(*)=S)cc1,eea,2.0656,2.1536294172924815
*Cc1ccc(NC(*)=S)s1,eea,2.0497,2.2959378841036666
*Cc1ccc(NO*)cc1,eea,0.7333,1.1993467557456075
*Cc1ccc(NO*)s1,eea,1.3873,1.032080676772617
*Cc1ccc(Nc2ccc(*)cc2)cc1,eea,0.9546,1.2173105208652408
*Cc1ccc(Nc2ccc(*)s2)cc1,eea,0.9705,1.09425979792459
*Cc1ccc(OC(*)=S)cc1,eea,2.2773,2.268695193061078
*Cc1ccc(Oc2ccc(*)s2)cc1,eea,1.0627,1.1871207687241128
*Cc1ccc(Oc2ccc(*)s2)s1,eea,1.2199,1.3851129689065378
*NC(=O)C(=S)O*,eea,4.3681,3.7564230266640917
*NC(=O)C(=S)c1ccc(*)cc1,eea,3.6154,3.914943053586017
*NC(=O)C(=S)c1ccc(*)s1,eea,3.9034,3.663162511809129
*NC(=O)NC(*)=S,eea,3.7029,3.524682200857023
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,eea,2.9241,3.80513651328749
*NC(=O)NO*,eea,1.9635,1.434596673917107
*NC(=O)OC(*)=S,eea,3.7701,3.117591465808877
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,eea,2.3815,1.8932765656941206
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,eea,2.1302,2.0556053366491764
*NC(=O)c1ccc(C(*)=O)s1,eea,3.408,3.235668103556173
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,eea,2.5831,3.0919431176533276
*NC(=S)C(=O)O*,eea,4.0646,4.4003455700194545
*NC(=S)NC(*)=S,eea,4.2115,3.3423292165437215
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,eea,2.2298,2.862199067735903
*NC(=S)OC(*)=S,eea,4.0637,3.628667159856465
*NC(=S)c1ccc(O*)cc1,eea,2.5935,2.8957248594774403
*NC(F)(F)NC(*)(F)F,eea,1.6576,1.4412344234528722
*NCC(F)(F)C(*)(F)F,eea,0.6587,1.46288816359941
*NCCCNC(=O)NC(*)=O,eea,0.6578,1.000880737991121
*NCNC(=O)OC(=O)NC(*)=O,eea,1.6859,1.421203407492034
*NOC(=O)O*,eea,1.6985,1.4267194661137748
*NOC(=S)O*,eea,2.7178,2.729849485628053
*Nc1ccc(*)cc1,eea,0.9827,1.3549896083730306
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,eea,1.5312,1.54391846383705
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,eea,1.8885,1.962548881229214
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,eea,2.0751,2.1072093448256064
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,eea,2.5787,2.6778661442207037
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,eea,2.3374,2.871656081830363
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,eea,3.1722,2.777990619274045
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,eea,3.3026,2.97158158577805
*Nc1ccc(C(=O)C(*)=S)cc1,eea,4.0513,3.4732063502792205
*Nc1ccc(C(=O)O*)s1,eea,2.6486,2.144213273602765
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,eea,2.4618,2.7035014007451394
*Nc1ccc(C(=O)c2ccc(*)s2)s1,eea,3.0129,2.8544769527361162
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,eea,2.9139,2.9830546955528927
*Nc1ccc(NC(*)=S)s1,eea,2.2133,2.6606057703516797
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,eea,1.5146,1.500614864115596
*Nc1ccc(NC(=O)NONC(*)=O)s1,eea,1.3385,1.461531114516609
*Nc1ccc(Nc2ccc(*)s2)cc1,eea,1.0698,1.2652917653993885
*Nc1ccc(Nc2ccc(*)s2)s1,eea,1.4393,1.3232034646935822
*Nc1ccc(Oc2ccc(*)cc2)cc1,eea,1.1501,1.2212973897347648
*OC(=O)C(=S)C(*)=O,eea,5.1004,4.103655395583243
*OC(=O)c1ccc(C(*)=O)cc1,eea,3.2451,2.8324575027041834
*OC(=O)c1ccc(C(*)=O)s1,eea,3.3779,3.5895100794724106
*OC(=S)C(F)(F)C(*)(F)F,eea,3.6605,3.6741757354183644
*OC(=S)OC(*)=O,eea,3.1486,2.931924427559203
*OC(=S)Oc1ccc(*)cc1,eea,1.8722,2.4598917790412202
*OC(=S)Oc1ccc(*)s1,eea,2.5249,2.667264596421804
*OC(=S)c1ccc(-c2ccc(*)cc2)cc1,eea,2.7321,2.804523189227066
*OC(=S)c1ccc(C(*)=O)cc1,eea,3.4955,3.7015002113614326
*OC(=S)c1ccc(C(*)=O)s1,eea,4.037,3.8405325732790647
*OC(F)(F)C(=O)C(*)(F)F,eea,3.6501,1.9955392798744476
*OC(F)(F)C(=S)C(*)(F)F,eea,4.3264,3.7687042538638176
*OC(F)(F)c1ccc(C(*)(F)F)cc1,eea,2.1427,2.3229354671176012
*OC1C(CO)OC(*)C(O)C1O,eea,0.8344,1.0978916638893381
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,eea,2.0323,2.0893699294180474
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,eea,1.6576,1.6415610467423924
*Oc1ccc(-c2ccc(C(*)=O)s2)s1,eea,2.952,2.971965337281224
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,eea,2.4594,2.5077236970577927
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,eea,3.5136,2.922050395828804
*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,eea,3.1315,2.8550112535774415
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,eea,1.7411,2.311640434139157
*Oc1ccc(C(F)(F)C(*)(F)F)s1,eea,1.9642,2.300857830542824
*Oc1ccc(CC(*)=O)cc1,eea,1.5033,1.8540434535872878
*Oc1ccc(Cc2ccc(*)cc2)cc1,eea,1.1795,1.1206410505129127
*Oc1ccc(OC(*)=O)cc1,eea,1.4499,1.6032282994041351
*Oc1ccc(OC(*)=O)s1,eea,1.7594,1.8307178933528785
*Oc1ccc(Oc2ccc(*)cc2)s1,eea,1.2264,1.4120148373699506
*Oc1ccc(Oc2ccc(*)s2)s1,eea,1.3443,1.5470914487969658
*c1ccc(-c2ccc(*)s2)s1,eea,2.9681,2.0007515892902874
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,eea,2.2963,2.119068712146165
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)s2)cc1,eea,2.3385,2.4066909398561505
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,eea,2.6224,2.494026641275481
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)s2)cc1,eea,2.752,2.589634758794951
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,eea,2.3351,2.324114422394878
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,eea,2.7568,2.745519737784937
*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,eea,2.1082,2.207375972574059
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,eea,3.4595,3.326114942969797
*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,eea,3.7613,3.15670687878712
*c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)cc1,eea,3.54,3.2648938284240914
*c1ccc(C(F)(F)CC(*)(F)F)cc1,eea,1.9565,1.9719135814740605
*c1ccc(C(F)(F)CC(*)(F)F)s1,eea,2.025,2.1141945193131257
*c1ccc(C(F)(F)NC(*)(F)F)cc1,eea,2.1641,2.187976815708099
*c1ccc(C(F)(F)NC(*)(F)F)s1,eea,2.4083,2.263587755709887
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,eea,2.9023,2.2522783735791125
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,eea,2.5399,2.4649150162696096
*c1ccc(CC(F)(F)C(*)(F)F)s1,eea,1.8781,2.0362499270460344
*c1ccc(OC(=S)c2ccc(*)s2)cc1,eea,3.1094,3.051315092088255
*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,eea,3.155,2.056556828127149
*C#CC(=C(*)c1cnc2ccccc2c1)c1cnc2ccccc2c1,egb,0.5725,2.1730934678773
*C(*)C,egb,7.4047,7.561382946449157
*C(=O)C(=S)OC(*)=S,egb,1.4146,1.7229953950364127
*C(=O)C(F)(F)C(=O)C(*)(F)F,egb,3.1408,4.315760278417819
*C(=O)C(F)(F)CC(*)(F)F,egb,4.9978,5.107376824397418
*C(=O)C(F)(F)NC(*)(F)F,egb,5.0875,4.6336178081103325
*C(=O)CC(F)(F)C(*)(F)F,egb,5.0395,5.078691484560143
*C(=O)NC(F)(F)C(*)(F)F,egb,5.4991,4.847730188650075
*C(=O)OCCCCOC(=O)N1CCN(*)CC1,egb,6.4265,6.070160321138301
*C(=O)Oc1ccc(C(*)=S)cc1,egb,2.3448,2.213287383133403
*C(=O)Oc1ccc(C(*)=S)s1,egb,1.9856,2.1158660615321194
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,egb,2.5479,3.058603393773623
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,egb,1.9265,1.7098049133987447
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,egb,1.6466,1.6994159122390122
*C(=O)c1ccc(C(=O)C(*)=S)cc1,egb,1.6753,1.917840308787731
*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,egb,4.7036,3.2799107126981464
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,egb,2.9556,2.85618934663449
*C(=O)c1ccc(C(=O)c2ccc(*)s2)s1,egb,1.863,1.9863507633786421
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,egb,2.3992,2.2972790819261157
*C(=O)c1ccc(Oc2ccc(*)s2)s1,egb,2.4838,2.581215254141106
*C(=S)CC(F)(F)C(*)(F)F,egb,2.143,4.294667099380719
*C(=S)OC(=S)c1ccc(*)cc1,egb,2.364,2.04066978736091
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,egb,2.3094,2.1929133245008603
*C(=S)Oc1ccc(-c2ccc(*)s2)s1,egb,1.9834,1.975038876422327
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,egb,1.6353,2.0852821077172314
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,egb,1.8996,1.69672008053795
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)cc1,egb,1.8035,1.7658118016204447
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,egb,1.1979,1.6235663780608869
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,egb,2.3476,2.2574274544028325
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,egb,2.1029,2.2584457558647895
*C(C#N)=C(c1ccccc1)c1ccc(*)cc1,egb,2.5883,2.4906419728280866
*C(C#N)C(*)(C#N)C#N,egb,5.8992,6.292065412178496
*C(C)C(*)O,egb,7.9156,7.662214905947849
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,egb,6.9544,7.145308505640829
*C(F)C(*)(F)OC(F)(F)F,egb,7.802,8.267913990055296
*C1C(=O)OC(=O)C1*,egb,6.0081,5.582513019972165
*C=C(*)C#N,egb,0.5068,5.498771398968757
*C=CC(C)(C)CC(C#N)C*,egb,5.2738,5.831932251012847
*C=CC(C)C(*)C(=O)OCCCC,egb,5.4974,4.913207799904969
*C=CC1CC(*)C(C#N)(CCC)C1,egb,5.8705,6.018585362963728
*C=CC1CC(*)C(C(=O)OCCNC(C)(C)C)C1,egb,4.7904,5.092460190342758
*C=CC1CC(*)C2C(=O)N(CCCCCCCCC)C(=O)C12,egb,5.104,4.728338659409257
*C=CC1CC(*)C2CC=CC12,egb,5.6741,5.797395436963445
*C=CCCCC*,egb,5.7962,5.656493894918179
*C=Cc1ccc(*)n1CCCCCC,egb,1.3683,4.579605360431994
*C=c1ccc(=c2ccc(=Cc3ccc(*)s3)s2)s1,egb,1.224,2.3284659681454154
*CC(*)(C#N)C#N,egb,6.9314,5.690325439019861
*CC(*)(C)C#N,egb,7.1863,6.815157512463771
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,egb,5.3218,6.125345750221435
*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,egb,6.1125,5.912307401449117
*CC(*)(C)C(=O)OCC,egb,6.2424,6.116063153193164
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,egb,5.3983,6.014029319268976
*CC(*)(C)C(=O)OCCC#N,egb,6.2508,5.886008548975979
*CC(*)(C)C(=O)OCCc1ccccc1,egb,4.9946,4.885667269745396
*CC(*)(C)C(=O)Oc1ccccc1,egb,4.8118,4.545051114842111
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,egb,6.2862,5.557939524957304
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,5.7714,6.0107169828812985
*CC(*)C,egb,7.6997,7.63428587412255
*CC(*)C(=O)Nc1ccccc1Cl,egb,4.2427,3.9982995068921623
*CC(*)C(=O)OC(C)C,egb,6.455,6.185789280470464
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,5.7185,5.780101788484592
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,6.0236,6.253698769554375
*CC(*)C(=O)OCCCSCC,egb,5.1212,5.2282412332367665
*CC(*)C(N)=O,egb,6.3764,5.14611843128962
*CC(*)CC,egb,7.9012,7.1379634631152715
*CC(*)CCC,egb,7.2705,7.46445091449511
*CC(*)CO,egb,7.4192,7.102537091758511
*CC(*)F,egb,8.3099,7.605014523717966
*CC(*)N1CCCC1=O,egb,5.5902,6.1979888594632575
*CC(*)OC(=O)CC1CCCC1,egb,6.4741,6.306062750976624
*CC(*)OC(=O)OCC(F)(F)F,egb,7.9003,6.201183455109007
*CC(*)OC(C)=O,egb,5.9373,6.472957686662351
*CC(*)c1ccc(C(=O)OCC(C)C)cc1,egb,4.8032,4.354528836289427
*CC(=O)C(=S)C(*)=O,egb,1.4812,1.5412862949141029
*CC(=O)C(=S)O*,egb,2.0217,2.321797494734712
*CC(=O)CC(*)=O,egb,4.6959,4.495794561518618
*CC(=O)NC(*)=O,egb,4.8368,4.273786531927624
*CC(=O)NC(*)=S,egb,3.0348,2.9605886301293696
*CC(=O)Nc1ccc(*)s1,egb,3.9328,3.666336232937521
*CC(=O)OC(*)=S,egb,3.73,3.342906618902017
*CC(=O)Oc1ccc(*)s1,egb,4.2025,3.9871042244066794
*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,egb,3.0649,3.1327988510112665
*CC(=O)c1ccc(-c2ccc(*)cc2)s1,egb,2.5123,2.465213209143574
*CC(=O)c1ccc(-c2ccc(*)s2)s1,egb,2.3893,2.3638569517935815
*CC(=O)c1ccc(C(*)=O)cc1,egb,2.9172,3.4288651585417442
*CC(=O)c1ccc(C(*)=O)s1,egb,2.9786,2.8211294621415806
*CC(=O)c1ccc(C(*)=S)cc1,egb,2.4669,2.2456164147674857
*CC(=O)c1ccc(C(*)=S)s1,egb,2.3542,2.209897359799688
*CC(=O)c1ccc(O*)cc1,egb,3.8893,3.7447272024406644
*CC(=S)C(=O)C(*)=S,egb,0.725,1.2574174358582921
*CC(=S)C(=O)O*,egb,2.0697,2.042428033767099
*CC(=S)CO*,egb,2.5314,3.6925845998640874
*CC(=S)NO*,egb,3.2554,3.3293039216992844
*CC(=S)OC(*)=S,egb,2.7744,2.925855293262477
*CC(=S)c1ccc(C(*)=S)s1,egb,1.6797,1.6613403761598953
*CC(=S)c1ccc(O*)cc1,egb,2.3706,2.2933140311154845
*CC(=S)c1ccc(O*)s1,egb,1.6344,2.2280349937231683
*CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,6.2447,5.975447873336683
*CC(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,5.9056,6.100371872789503
*CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,6.5308,6.368085497597912
*CC(C#N)(C#N)CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,6.4504,6.116308912912636
*CC(C)(C)COC(=O)CCCCC(=O)O*,egb,6.5878,6.351749855331697
*CC(C)CO*,egb,7.3501,7.004158946670272
*CC(C)O*,egb,6.9903,7.571244642240328
*CC(CC(CC(CC(*)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,egb,4.8255,4.372046247635506
*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,egb,4.4708,4.5675039837265
*CC(O*)C(F)(F)F,egb,7.4158,7.930223527392631
*CC1CC1CNC(=O)C1CC1C(=O)N*,egb,5.6374,6.176292254714937
*CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,egb,4.7181,4.258129989711912
*CC1CC1COC(=O)c1cccc(C(=O)O*)c1,egb,4.4908,4.35338313535887
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,egb,5.2823,6.307333841091036
*CC1CCC(COC(=O)NCCSCCCCCSCCNC(=O)O*)CC1,egb,5.4414,4.928716953945221
*CCC(=O)C(*)=S,egb,1.8131,2.553696672699364
*CCC(=O)c1ccc(*)cc1,egb,3.6964,3.51315341823062
*CCC(=O)c1ccc(*)s1,egb,3.1093,3.3367721120698857
*CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N*)c1,egb,4.7199,3.809550998287033
*CCC(C)CC(=O)O*,egb,6.7489,6.556785434134235
*CCC(F)(F)C(*)(F)Cl,egb,7.4828,6.227831999828107
*CCC(F)(F)C(*)(F)F,egb,9.1316,8.467436299797065
*CCC(O*)(C(F)(F)F)C(F)(F)F,egb,8.3878,7.818764096272113
