canon,target_type,y_true,y_pred
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,eea,2.7075,2.778101167271268
*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,eea,2.9754,2.938400978909202
*Cc1ccc(-c2ccc(C(*)=S)s2)s1,eea,3.2587,3.324579737898062
*Cc1ccc(-c2ccc(N*)cc2)cc1,eea,1.1363,1.121048979166617
*Cc1ccc(-c2ccc(N*)s2)s1,eea,1.6017,1.6682922929218944
*Cc1ccc(-c2ccc(O*)cc2)s1,eea,1.4385,1.6023102095767459
*Cc1ccc(C(=O)C(*)=S)cc1,eea,3.3639,3.6527769090606372
*Cc1ccc(C(=O)O*)cc1,eea,2.2574,1.877729530184394
*Cc1ccc(C(=O)c2ccc(*)s2)s1,eea,2.8498,2.803587298962917
*Cc1ccc(C(=S)O*)cc1,eea,2.8319,2.79346747163615
*Cc1ccc(C(=S)O*)s1,eea,2.9654,3.163272645807585
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,eea,2.874,2.8172517526032674
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,eea,3.0211,3.271053332032099
*Cc1ccc(CC(*)=S)cc1,eea,2.6743,2.368057770984319
*Cc1ccc(CO*)cc1,eea,1.6106,0.9516423647837686
*Cc1ccc(CO*)s1,eea,1.4146,1.3176154096452253
*Cc1ccc(Cc2ccc(*)cc2)cc1,eea,1.0649,1.2906452040381335
*Cc1ccc(Cc2ccc(*)s2)s1,eea,1.174,1.4261085509063132
*Cc1ccc(NC(*)=S)cc1,eea,2.0656,2.17845346053426
*Cc1ccc(NC(*)=S)s1,eea,2.0497,2.255860162683916
*Cc1ccc(NO*)cc1,eea,0.7333,1.2245943187611046
*Cc1ccc(NO*)s1,eea,1.3873,1.0045025722289809
*Cc1ccc(Nc2ccc(*)cc2)cc1,eea,0.9546,1.2133213162886343
*Cc1ccc(Nc2ccc(*)s2)cc1,eea,0.9705,1.1248252576692919
*Cc1ccc(OC(*)=S)cc1,eea,2.2773,2.1853112145764433
*Cc1ccc(Oc2ccc(*)s2)cc1,eea,1.0627,1.1697487112630305
*Cc1ccc(Oc2ccc(*)s2)s1,eea,1.2199,1.3914765236700792
*NC(=O)C(=S)O*,eea,4.3681,3.647744669747309
*NC(=O)C(=S)c1ccc(*)cc1,eea,3.6154,3.8828366593847026
*NC(=O)C(=S)c1ccc(*)s1,eea,3.9034,3.7222164088173657
*NC(=O)NC(*)=S,eea,3.7029,3.441932656173862
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,eea,2.9241,3.932250472105244
*NC(=O)NO*,eea,1.9635,1.4672043909818866
*NC(=O)OC(*)=S,eea,3.7701,2.9778342590252858
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,eea,2.3815,1.8031324743321782
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,eea,2.1302,2.2030497982711386
*NC(=O)c1ccc(C(*)=O)s1,eea,3.408,3.164053212512784
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,eea,2.5831,3.1284392423053555
*NC(=S)C(=O)O*,eea,4.0646,4.387801559849557
*NC(=S)NC(*)=S,eea,4.2115,3.3693789562343435
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,eea,2.2298,2.7827690965543845
*NC(=S)OC(*)=S,eea,4.0637,3.6297273563453536
*NC(=S)c1ccc(O*)cc1,eea,2.5935,2.8682451277479037
*NC(F)(F)NC(*)(F)F,eea,1.6576,1.3962233238833086
*NCC(F)(F)C(*)(F)F,eea,0.6587,1.4194551030430758
*NCCCNC(=O)NC(*)=O,eea,0.6578,0.9976148482276773
*NCNC(=O)OC(=O)NC(*)=O,eea,1.6859,1.4221360045050364
*NOC(=O)O*,eea,1.6985,1.5071033604308222
*NOC(=S)O*,eea,2.7178,2.6284203793566494
*Nc1ccc(*)cc1,eea,0.9827,1.3980559219529358
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,eea,1.5312,1.5396761978303046
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,eea,1.8885,1.9813393248430726
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,eea,2.0751,2.2130361859638437
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,eea,2.5787,2.737335520907774
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,eea,2.3374,2.8805799916652295
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,eea,3.1722,2.7519023855712894
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,eea,3.3026,3.0113361362609985
*Nc1ccc(C(=O)C(*)=S)cc1,eea,4.0513,3.352986943910431
*Nc1ccc(C(=O)O*)s1,eea,2.6486,2.106736647306475
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,eea,2.4618,2.812751094609938
*Nc1ccc(C(=O)c2ccc(*)s2)s1,eea,3.0129,2.9006812523567307
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,eea,2.9139,3.107093392775822
*Nc1ccc(NC(*)=S)s1,eea,2.2133,2.5766026242578404
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,eea,1.5146,1.7176627975356775
*Nc1ccc(NC(=O)NONC(*)=O)s1,eea,1.3385,1.4024828835896783
*Nc1ccc(Nc2ccc(*)s2)cc1,eea,1.0698,1.26063291645326
*Nc1ccc(Nc2ccc(*)s2)s1,eea,1.4393,1.2891011099958043
*Nc1ccc(Oc2ccc(*)cc2)cc1,eea,1.1501,1.1772724691533467
*OC(=O)C(=S)C(*)=O,eea,5.1004,4.182809160681608
*OC(=O)c1ccc(C(*)=O)cc1,eea,3.2451,3.0764945426515387
*OC(=O)c1ccc(C(*)=O)s1,eea,3.3779,3.5275089777989757
*OC(=S)C(F)(F)C(*)(F)F,eea,3.6605,3.7142857348011313
*OC(=S)OC(*)=O,eea,3.1486,2.982148782234577
*OC(=S)Oc1ccc(*)cc1,eea,1.8722,2.323020566035644
*OC(=S)Oc1ccc(*)s1,eea,2.5249,2.5755623255813105
*OC(=S)c1ccc(-c2ccc(*)cc2)cc1,eea,2.7321,2.814530665841785
*OC(=S)c1ccc(C(*)=O)cc1,eea,3.4955,3.716366896279576
*OC(=S)c1ccc(C(*)=O)s1,eea,4.037,3.726348528829063
*OC(F)(F)C(=O)C(*)(F)F,eea,3.6501,1.9824887512397713
*OC(F)(F)C(=S)C(*)(F)F,eea,4.3264,3.7981647337787945
*OC(F)(F)c1ccc(C(*)(F)F)cc1,eea,2.1427,2.18614793821561
*OC1C(CO)OC(*)C(O)C1O,eea,0.8344,1.2792380953933704
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,eea,2.0323,2.144934816871825
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,eea,1.6576,1.6003236727657508
*Oc1ccc(-c2ccc(C(*)=O)s2)s1,eea,2.952,2.9268627485345435
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,eea,2.4594,2.6896353594889693
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,eea,3.5136,3.113242612789489
*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,eea,3.1315,2.8725873742860757
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,eea,1.7411,2.1939310814800197
*Oc1ccc(C(F)(F)C(*)(F)F)s1,eea,1.9642,2.2006421821942337
*Oc1ccc(CC(*)=O)cc1,eea,1.5033,1.7266164654676937
*Oc1ccc(Cc2ccc(*)cc2)cc1,eea,1.1795,1.0436600474266347
*Oc1ccc(OC(*)=O)cc1,eea,1.4499,1.6383273338387674
*Oc1ccc(OC(*)=O)s1,eea,1.7594,1.7121343607439412
*Oc1ccc(Oc2ccc(*)cc2)s1,eea,1.2264,1.3188227548969984
*Oc1ccc(Oc2ccc(*)s2)s1,eea,1.3443,1.4605753058811746
*c1ccc(-c2ccc(*)s2)s1,eea,2.9681,2.2051182806409892
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,eea,2.2963,2.168266037183624
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)s2)cc1,eea,2.3385,2.314791544065336
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,eea,2.6224,2.55753253311577
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)s2)cc1,eea,2.752,2.6334438278912238
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,eea,2.3351,2.3248590287523894
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,eea,2.7568,2.8536404301574
*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,eea,2.1082,2.20366715384908
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,eea,3.4595,3.3760785147913857
*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,eea,3.7613,3.307186107558901
*c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)cc1,eea,3.54,3.3925352124786374
*c1ccc(C(F)(F)CC(*)(F)F)cc1,eea,1.9565,1.9584054332657146
*c1ccc(C(F)(F)CC(*)(F)F)s1,eea,2.025,2.1312049264923165
*c1ccc(C(F)(F)NC(*)(F)F)cc1,eea,2.1641,2.231418969808225
*c1ccc(C(F)(F)NC(*)(F)F)s1,eea,2.4083,2.289789682098244
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,eea,2.9023,2.4273319821411334
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,eea,2.5399,2.523671177593369
*c1ccc(CC(F)(F)C(*)(F)F)s1,eea,1.8781,1.8815903522452706
*c1ccc(OC(=S)c2ccc(*)s2)cc1,eea,3.1094,3.143164487132278
*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,eea,3.155,2.1191430822667967
*C#CC(=C(*)c1cnc2ccccc2c1)c1cnc2ccccc2c1,egb,0.5725,2.7814790214065237
*C(*)C,egb,7.4047,7.513575291302872
*C(=O)C(=S)OC(*)=S,egb,1.4146,1.8831999289544263
*C(=O)C(F)(F)C(=O)C(*)(F)F,egb,3.1408,4.265904217954197
*C(=O)C(F)(F)CC(*)(F)F,egb,4.9978,5.212444878790584
*C(=O)C(F)(F)NC(*)(F)F,egb,5.0875,4.904252875580312
*C(=O)CC(F)(F)C(*)(F)F,egb,5.0395,5.045385707598377
*C(=O)NC(F)(F)C(*)(F)F,egb,5.4991,5.231294562033886
*C(=O)OCCCCOC(=O)N1CCN(*)CC1,egb,6.4265,5.804665642972361
*C(=O)Oc1ccc(C(*)=S)cc1,egb,2.3448,2.392360117716502
*C(=O)Oc1ccc(C(*)=S)s1,egb,1.9856,2.058173076910244
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,egb,2.5479,3.039189787818353
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,egb,1.9265,1.9049552639485725
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,egb,1.6466,1.6946555257857279
*C(=O)c1ccc(C(=O)C(*)=S)cc1,egb,1.6753,1.9099755981066062
*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,egb,4.7036,3.6675469645005863
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,egb,2.9556,2.7772839533553646
*C(=O)c1ccc(C(=O)c2ccc(*)s2)s1,egb,1.863,2.0624565498694007
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,egb,2.3992,2.2620766371210412
*C(=O)c1ccc(Oc2ccc(*)s2)s1,egb,2.4838,2.5409485935116596
*C(=S)CC(F)(F)C(*)(F)F,egb,2.143,4.396594114978753
*C(=S)OC(=S)c1ccc(*)cc1,egb,2.364,2.1855960315306473
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,egb,2.3094,2.1283665827368123
*C(=S)Oc1ccc(-c2ccc(*)s2)s1,egb,1.9834,2.0401572815288613
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,egb,1.6353,2.2163900082063797
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,egb,1.8996,1.7728650628906466
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)cc1,egb,1.8035,1.944849062622913
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,egb,1.1979,1.5271629362254826
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,egb,2.3476,2.333486636879817
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,egb,2.1029,2.1076424088395997
*C(C#N)=C(c1ccccc1)c1ccc(*)cc1,egb,2.5883,2.309485937523018
*C(C#N)C(*)(C#N)C#N,egb,5.8992,6.46406978740592
*C(C)C(*)O,egb,7.9156,7.588810246004651
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,egb,6.9544,7.150781669206362
*C(F)C(*)(F)OC(F)(F)F,egb,7.802,8.195018298847204
*C1C(=O)OC(=O)C1*,egb,6.0081,5.48972650409236
*C=C(*)C#N,egb,0.5068,4.8172394080073895
*C=CC(C)(C)CC(C#N)C*,egb,5.2738,5.816772261810053
*C=CC(C)C(*)C(=O)OCCCC,egb,5.4974,5.007890870275948
*C=CC1CC(*)C(C#N)(CCC)C1,egb,5.8705,5.9217046166011995
*C=CC1CC(*)C(C(=O)OCCNC(C)(C)C)C1,egb,4.7904,5.607481608732648
*C=CC1CC(*)C2C(=O)N(CCCCCCCCC)C(=O)C12,egb,5.104,4.815519386630534
*C=CC1CC(*)C2CC=CC12,egb,5.6741,5.302529890602359
*C=CCCCC*,egb,5.7962,5.615767100840852
*C=Cc1ccc(*)n1CCCCCC,egb,1.3683,3.9936176109129735
*C=c1ccc(=c2ccc(=Cc3ccc(*)s3)s2)s1,egb,1.224,1.934304737301575
*CC(*)(C#N)C#N,egb,6.9314,5.906703313695988
*CC(*)(C)C#N,egb,7.1863,6.945780850920012
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,egb,5.3218,6.156294283028981
*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,egb,6.1125,6.011827405158238
*CC(*)(C)C(=O)OCC,egb,6.2424,6.116906083017488
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,egb,5.3983,5.976416325997272
*CC(*)(C)C(=O)OCCC#N,egb,6.2508,5.671115008516356
*CC(*)(C)C(=O)OCCc1ccccc1,egb,4.9946,5.051346248512251
*CC(*)(C)C(=O)Oc1ccccc1,egb,4.8118,4.607992181294502
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,egb,6.2862,5.6994367096070215
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,5.7714,6.1304115542459225
*CC(*)C,egb,7.6997,7.708272212246177
*CC(*)C(=O)Nc1ccccc1Cl,egb,4.2427,4.152411236527972
*CC(*)C(=O)OC(C)C,egb,6.455,6.301001978017476
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,5.7185,5.9955042322477565
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,6.0236,6.163881679445115
*CC(*)C(=O)OCCCSCC,egb,5.1212,5.176028955719498
*CC(*)C(N)=O,egb,6.3764,5.330286421800626
*CC(*)CC,egb,7.9012,7.1397900349221555
*CC(*)CCC,egb,7.2705,7.331477105633654
*CC(*)CO,egb,7.4192,7.17852521766558
*CC(*)F,egb,8.3099,7.619408809869132
*CC(*)N1CCCC1=O,egb,5.5902,6.071340284143456
*CC(*)OC(=O)CC1CCCC1,egb,6.4741,6.239944458926839
*CC(*)OC(=O)OCC(F)(F)F,egb,7.9003,6.404461864250022
*CC(*)OC(C)=O,egb,5.9373,6.4784107647601346
*CC(*)c1ccc(C(=O)OCC(C)C)cc1,egb,4.8032,4.557865649145336
*CC(=O)C(=S)C(*)=O,egb,1.4812,1.3355762380105562
*CC(=O)C(=S)O*,egb,2.0217,2.2522769525387716
*CC(=O)CC(*)=O,egb,4.6959,4.460547454737644
*CC(=O)NC(*)=O,egb,4.8368,4.632635057843287
*CC(=O)NC(*)=S,egb,3.0348,2.8993580661781477
*CC(=O)Nc1ccc(*)s1,egb,3.9328,3.805409557956243
*CC(=O)OC(*)=S,egb,3.73,3.506694324967789
*CC(=O)Oc1ccc(*)s1,egb,4.2025,4.039689967488854
*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,egb,3.0649,3.335390000251929
*CC(=O)c1ccc(-c2ccc(*)cc2)s1,egb,2.5123,2.639163199261133
*CC(=O)c1ccc(-c2ccc(*)s2)s1,egb,2.3893,2.4844085233960262
*CC(=O)c1ccc(C(*)=O)cc1,egb,2.9172,3.792324280915327
*CC(=O)c1ccc(C(*)=O)s1,egb,2.9786,3.2622096921396624
*CC(=O)c1ccc(C(*)=S)cc1,egb,2.4669,2.4640286832101133
*CC(=O)c1ccc(C(*)=S)s1,egb,2.3542,2.0550635200294574
*CC(=O)c1ccc(O*)cc1,egb,3.8893,3.846725595148575
*CC(=S)C(=O)C(*)=S,egb,0.725,1.6211486277134681
*CC(=S)C(=O)O*,egb,2.0697,2.002821892040769
*CC(=S)CO*,egb,2.5314,3.948798879532718
*CC(=S)NO*,egb,3.2554,3.35062266208804
*CC(=S)OC(*)=S,egb,2.7744,2.9568754423671813
*CC(=S)c1ccc(C(*)=S)s1,egb,1.6797,1.7169534375483844
*CC(=S)c1ccc(O*)cc1,egb,2.3706,2.473969172927835
*CC(=S)c1ccc(O*)s1,egb,1.6344,2.3548644397960654
*CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,6.2447,6.013153390272288
*CC(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,5.9056,5.652874915648093
*CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,6.5308,6.412659124631174
*CC(C#N)(C#N)CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,egb,6.4504,6.068456066678394
*CC(C)(C)COC(=O)CCCCC(=O)O*,egb,6.5878,6.472905930979458
*CC(C)CO*,egb,7.3501,6.913281160509534
*CC(C)O*,egb,6.9903,7.152160772547521
*CC(CC(CC(CC(*)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,egb,4.8255,4.613621373760888
*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,egb,4.4708,4.281654489192354
*CC(O*)C(F)(F)F,egb,7.4158,7.913034054884386
*CC1CC1CNC(=O)C1CC1C(=O)N*,egb,5.6374,5.993317919312212
*CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,egb,4.7181,4.365966752059722
*CC1CC1COC(=O)c1cccc(C(=O)O*)c1,egb,4.4908,4.484329690480573
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,egb,5.2823,6.186124608964234
*CC1CCC(COC(=O)NCCSCCCCCSCCNC(=O)O*)CC1,egb,5.4414,5.017235095720085
*CCC(=O)C(*)=S,egb,1.8131,2.486214563129776
*CCC(=O)c1ccc(*)cc1,egb,3.6964,3.638367797281192
*CCC(=O)c1ccc(*)s1,egb,3.1093,3.480802360763926
*CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N*)c1,egb,4.7199,3.836163395744001
*CCC(C)CC(=O)O*,egb,6.7489,6.43128389944906
*CCC(F)(F)C(*)(F)Cl,egb,7.4828,6.196473479720339
*CCC(F)(F)C(*)(F)F,egb,9.1316,8.484459292642285
*CCC(O*)(C(F)(F)F)C(F)(F)F,egb,8.3878,7.979261506344178
